tree_type,tree_height,leaf_width,root_depth,yearly_amount,price_per_orange
Blood Orange,3.5723425193819383,2.86986646437867,1.8200909484321492,1343.0,0.35
Navel,3.3159103535121424,2.292420716054648,1.6007412330880635,818.0,0.3
Navel,1.865892518745029,2.6110634437035336,1.4258901988275174,866.0,0.3
Blood Orange,3.3094359772847883,2.8123408773707377,2.32027014858978,1060.0,0.35
Navel,2.354106415837645,2.469678829422206,1.294252154287695,809.0,0.3
Mandarin,3.415729388319279,3.015519567358867,1.8449146167574602,1337.0,0.2
Mandarin,3.938210270210514,2.741771747387749,1.8180514713795493,835.0,0.2
Valencia,2.9446365839635513,2.5248559064365113,3.6674766327699944,961.0,0.25
Navel,2.176994837755758,2.167794842889934,1.3848967432439243,796.0,0.3
Mandarin,4.29416031728032,2.574013676227317,1.6171513826942994,1009.0,0.2
Mandarin,4.117759639796444,3.2901931211565207,1.9772865508317556,1321.0,0.2
Valencia,4.2617710564572775,2.2973387925615816,-0.22283521725768685,1255.0,0.25
Valencia,4.202542569723875,2.9882928318603788,3.891026289257465,1060.0,0.25
Blood Orange,3.5851547705502242,2.961796151926961,1.7773524199483977,1123.0,0.35
Mandarin,3.725781078287802,2.536535312674727,1.8601343137388497,1300.0,0.2
Blood Orange,4.070470752533218,2.578749857093586,2.0734492971152476,891.0,0.35
Navel,2.1148693834085934,2.7757982348063384,1.562172528712144,749.0,0.3
Blood Orange,3.658331104201033,2.9528837935674543,1.796437311001839,1228.0,0.35
Valencia,5.266016022661626,0.13047988261451815,3.0379184938313686,941.0,0.25
Blood Orange,3.9807360723604033,2.9658867374597087,2.0680753806241325,1139.0,0.35
Valencia,2.8336232931386856,2.8980796048089457,3.234643038606733,975.0,0.25
Blood Orange,3.859362821768459,3.11953657048604,1.849510005261195,1077.0,0.35
Blood Orange,3.5267152740098244,2.88789587266078,1.206349657212728,1183.0,0.35
Blood Orange,3.236087333269255,3.0314557070112196,1.4895253743606445,1289.0,0.35
Blood Orange,3.791374060973687,3.3721584090590953,1.987794395179165,1278.0,0.35
Blood Orange,3.169783260674177,2.7063404033966303,1.8698056144616884,828.0,0.35
Valencia,2.178549592768684,2.7466661565417487,2.3180068787212473,1007.0,0.25
Navel,2.4150879064999144,3.1131891133068037,1.3312723377827953,676.0,0.3
Mandarin,3.798658994969921,2.6154496575032686,1.5570332212258293,1250.0,0.2
Navel,2.7519738933426403,2.6834812959944014,1.602933048347017,855.0,0.3
Navel,2.5897121606869726,1.8133063753090886,1.567619689316823,917.0,0.3
Blood Orange,3.6170592871754197,2.938386524982975,1.9664085056929823,1079.0,0.35
Mandarin,3.838544359707106,2.6289394058179774,1.7868284058957318,1275.0,0.2
Valencia,4.6651567541801136,3.955591118587278,1.1939088325265064,926.0,0.25
Mandarin,3.9360501864106023,2.834045723598621,1.680177328188125,1493.0,0.2
Blood Orange,3.88878493631769,3.177488461629336,1.8973869507730197,990.0,0.35
Navel,2.2745014845010116,2.3796485656677757,1.4566488729533607,751.0,0.3
Navel,2.665302677001425,3.0753795822892798,1.4974787455080574,768.0,0.3
Blood Orange,3.737369471278381,3.2801037627162684,1.8724869132673272,1085.0,0.35
Mandarin,3.699306683158252,3.1207556462304042,1.8180210589131562,1277.0,0.2
Navel,2.661697546061487,2.1642144407765036,1.5866487263853963,634.0,0.3
Blood Orange,3.4794053489301024,2.542876660863777,1.8996435050837406,1232.0,0.35
Mandarin,2.9159524952759934,2.618504596619567,1.9023799884742862,1117.0,0.2
Navel,2.954363463256917,2.2121722185208523,1.440833579733475,849.0,0.3
Blood Orange,3.78841633722375,2.9031730163300837,1.5613567363581968,1058.0,0.35
Navel,2.513446932947089,3.0401727767462936,1.4492672587055797,647.0,0.3
Valencia,3.570363293525651,4.604758583426778,1.7606889383270525,1041.0,0.25
Blood Orange,3.806377020580671,2.796159329513437,2.0134129685607673,1259.0,0.35
Blood Orange,3.5776120518315997,3.01787217859584,2.286646964522977,1158.0,0.35
Valencia,1.982970067807276,3.8546934355922318,1.333319853286637,1017.0,0.25
Mandarin,3.8640570342162213,3.1892959744318574,1.752743287280652,1145.0,0.2
Blood Orange,3.494087366846636,2.948046043532261,1.8653929810036056,1159.0,0.35
Blood Orange,4.061859798525858,2.6525788350169965,1.9570260312226422,1226.0,0.35
Navel,2.792186319052764,2.829954234797767,1.4411023409143735,984.0,0.3
Mandarin,3.66301757602838,2.557621520659926,1.7482029108767412,1136.0,0.2
Mandarin,3.331152370470042,3.1303019472509703,1.8323179999193302,1307.0,0.2
Valencia,2.7681064754796805,2.045629141874697,1.4027615430955092,914.0,0.25
Navel,2.5535486310448636,2.834030604410197,1.43311133986371,510.0,0.3
Blood Orange,3.529425779803348,2.5835623125200966,2.0960629720787542,1334.0,0.35
Mandarin,3.817874181321407,2.671423928439885,1.9373227787009453,1152.0,0.2
Blood Orange,3.5614374329489253,3.009382438256692,1.9601312444005314,1114.0,0.35
Blood Orange,4.333320530913481,3.0255351336096226,1.7433819602600695,996.0,0.35
Blood Orange,3.450042349834269,2.0893457114424048,1.9027522614547463,1139.0,0.35
Blood Orange,3.6848661648577328,3.015956048516477,2.257789838248444,1259.0,0.35
Mandarin,3.044081303662365,2.249436400423239,1.6817324962853324,1348.0,0.2
Blood Orange,3.3932158980503933,3.039816337074809,1.634811164510523,1180.0,0.35
Blood Orange,3.924456631518762,3.020286616216046,2.0207214307634036,1060.0,0.35
Valencia,3.7677975450256453,4.647198126390831,3.4133005862480625,1126.0,0.25
Blood Orange,3.9259663790917445,3.065871068381171,1.5492175909517403,1120.0,0.35
Navel,3.1400961772958813,2.808705329799599,1.60391613809873,742.0,0.3
Navel,3.002562876339091,2.892470745881223,1.5128971090257046,634.0,0.3
Blood Orange,3.9220888894343626,2.914652204255957,1.9856932726997545,1125.0,0.35
Mandarin,3.5391902632722165,2.797420934836867,1.6554117177155874,1225.0,0.2
Mandarin,4.008023938371185,3.052363918439201,1.7546196483560168,992.0,0.2
Navel,3.097233528080034,3.1008838975059962,1.5425531492076203,641.0,0.3
Blood Orange,3.9524257513440584,2.985990364933059,1.8155320460405826,1156.0,0.35
Blood Orange,3.3814474476066563,2.854972669544703,2.0723301782855756,1339.0,0.35
Blood Orange,3.850933036125817,2.7317417659959577,1.5754736343573206,1382.0,0.35
Valencia,5.746227354150243,6.233921141957299,2.69948872830958,710.0,0.25
Valencia,1.411016594949767,1.9565536184692551,1.6196063773738474,900.0,0.25
Blood Orange,3.5629104270712153,2.8056696421057623,1.772574057128958,1098.0,0.35
Mandarin,3.6646267117281837,2.911729968153901,1.6229867765011758,1000.0,0.2
Navel,2.600017260664181,3.3922997805959856,1.5236085557629486,994.0,0.3
Valencia,3.830351497517539,2.8981755883444036,2.384330610897043,1188.0,0.25
Blood Orange,4.411349131165066,3.2524551229574885,1.5854280081177654,841.0,0.35
Valencia,3.008164358457177,3.7846305440058763,1.5037617196619253,1457.0,0.25
Mandarin,3.4014472141546173,2.9033242269019093,1.906183090433327,1315.0,0.2
Blood Orange,3.4431405694300086,3.0149919544060806,2.160407821066655,998.0,0.35
Mandarin,4.0609265490174735,2.4582350078475486,1.6629151489893588,1088.0,0.2
Mandarin,3.338715027650908,2.8393236801170403,1.835975394833141,1283.0,0.2
Valencia,1.9707465111170106,1.0617615203747817,2.215695595281553,1119.0,0.25
Blood Orange,3.6239316137916213,2.907888627392668,2.1615744446796907,1161.0,0.35
Blood Orange,3.888968567224423,2.7026843520302486,1.958512518636562,1169.0,0.35
Navel,2.384662411560002,2.5150071113621655,1.4042463424176137,888.0,0.3
Mandarin,4.148050177574017,2.7282814440778993,1.9452727140250583,1333.0,0.2
Blood Orange,3.780032711571301,2.7283902772286797,1.7548499041983092,1340.0,0.35
Valencia,4.077471050472995,4.361833529784612,2.233966806037149,1152.0,0.25
Navel,2.6234529183913833,2.860467258322768,1.7531812564928277,606.0,0.3
Navel,2.3616294044025086,2.183476975127843,1.5345328934946882,850.0,0.3
Blood Orange,3.4385368414221698,3.020500294820883,1.811206950501034,899.0,0.35
Navel,1.8681852153258838,1.9799779074084691,1.4698040345729815,860.0,0.3
Navel,2.636527076788116,3.124172800557707,1.283657865865901,869.0,0.3
Valencia,2.111606222559547,2.03808944680217,3.398779172941979,880.0,0.25
Blood Orange,3.745429418760909,2.678067094681072,2.2465899082323166,890.0,0.35
Blood Orange,3.9757394979294127,3.2479221040069075,2.048782854450709,1027.0,0.35
Valencia,2.2357960142389164,2.3042240943931915,1.4004909952983189,942.0,0.25
Blood Orange,3.0076497747268043,2.7283915451678604,2.070437249219774,977.0,0.35
Navel,2.21898591859184,1.703881733657267,1.4965837926839891,743.0,0.3
Blood Orange,3.2864470654442823,3.1949278088224236,1.5708422228091214,1180.0,0.35
Mandarin,3.7158402042802052,2.3729827487864714,1.5787539659418535,1224.0,0.2
Valencia,5.59881019920687,3.2363413217361288,0.9441767113936286,1208.0,0.25
Blood Orange,3.2502617283977595,2.651691493799442,2.001719391951517,1027.0,0.35
Mandarin,3.9150999012356027,2.8298655856401513,1.7608211357819752,1185.0,0.2
Blood Orange,3.331491133560067,2.6149064760886827,1.7493629795818784,1153.0,0.35
Navel,2.365285696413679,2.6719764856089,1.6019422881144572,794.0,0.3
Navel,2.728222432929305,2.2102537911678355,1.2907289331336051,700.0,0.3
Mandarin,3.79160928106062,2.7280950353251283,2.065057756335227,1062.0,0.2
Blood Orange,4.14837735541732,3.24260552051008,1.862347677641768,1053.0,0.35
Blood Orange,3.5177769873602807,3.176664602765303,1.5446766529373186,1080.0,0.35
Navel,2.172616820886544,2.5244764798621815,1.2868972954847147,722.0,0.3
Blood Orange,3.4760693643970826,3.101195254369731,1.7056304423014368,1044.0,0.35
Mandarin,3.4663500781393997,2.9884101963335374,1.7242696661400114,1133.0,0.2
Blood Orange,4.028163924064559,2.7726116658208464,1.628772923614733,1001.0,0.35
Valencia,1.890672395155192,2.7306294287324886,0.9531159203836783,899.0,0.25
Valencia,3.3168712387058883,1.8026771361957903,0.7886969662674075,737.0,0.25
Blood Orange,3.815854778905101,3.131155564145895,1.814921436027888,1012.0,0.35
Mandarin,3.733606604456846,3.0774322918907995,1.8094511070978643,1061.0,0.2
Mandarin,3.599704127374271,2.516269718371981,1.9421103269428557,1320.0,0.2
Valencia,1.0338605418178688,3.9838792440475466,3.324973880277364,1042.0,0.25
Valencia,2.4541561370777645,4.547899584674365,1.5179590960106213,1103.0,0.25
Mandarin,3.772373101565389,2.96712789359305,1.5287246018226268,1403.0,0.2
Navel,2.5479983215208706,2.6726999684106643,1.2316929851796283,886.0,0.3
Navel,2.401878744847624,2.348620589768799,1.4573223905642236,1019.0,0.3
Mandarin,3.35236271773997,2.2740683906817276,1.5096833296810621,1227.0,0.2
Mandarin,3.7470724651509344,2.518121327790981,1.583488093179675,936.0,0.2
Valencia,4.03281033455798,3.84529428634826,1.6030671106510241,882.0,0.25
Mandarin,3.9045176259311445,2.5690873347216425,2.0199237607847835,1423.0,0.2
Navel,2.870059325736391,2.310167958254252,1.402267878915638,895.0,0.3
Mandarin,3.9387148225812108,2.448703626843602,1.8160773549546785,1471.0,0.2
Navel,2.767989324993035,2.287319934672568,1.7780406917103848,470.0,0.3
Navel,2.0935117027944856,2.030320675605856,1.663944825721375,601.0,0.3
Blood Orange,3.202391214941396,3.015857448590292,1.948185936285096,968.0,0.35
Mandarin,3.5762255283385658,3.266390926173901,1.7126237984417985,1309.0,0.2
Valencia,3.1697098830843,2.623748912124773,2.145257732486179,967.0,0.25
Navel,2.6735896464470303,3.0670886121371868,1.3058403961357854,642.0,0.3
Blood Orange,3.7627413749504544,3.1908467158300895,1.6054378233935431,1131.0,0.35
Blood Orange,3.3149900593382053,2.5896859414018416,1.9172007404394087,1246.0,0.35
Navel,2.7381627190453623,1.7471119937764885,1.684585382611062,909.0,0.3
Mandarin,3.2728803313735293,2.7617578316238656,1.7110359523226077,1077.0,0.2
Blood Orange,3.7340057645890283,3.157543088349681,2.048570453222001,1240.0,0.35
Blood Orange,3.2971012342330077,3.025594060996833,2.0165913100963633,1207.0,0.35
Mandarin,3.7130844796088054,2.5166978197259766,1.94419000172868,1161.0,0.2
Blood Orange,3.741071961209653,3.3468447608281227,2.1260711591788257,1132.0,0.35
Valencia,3.2022609394313046,1.9607282252545404,2.5757080211413013,1283.0,0.25
Valencia,3.5279035221004653,2.0139984436143648,1.4913543659167552,870.0,0.25
Blood Orange,3.437245723791001,2.916014628347786,1.7421932519492216,1196.0,0.35
Mandarin,4.227183734605663,2.5597786672502743,1.8905542472028225,980.0,0.2
Blood Orange,4.1842750169336105,2.808170353399119,1.8957881474530003,1163.0,0.35
Mandarin,3.611460776675587,3.006135284086788,1.685465463993966,1453.0,0.2
Blood Orange,3.8170249765945927,2.982351173750224,1.959350859289426,961.0,0.35
Blood Orange,4.093930681314055,2.908495198040232,1.8831728236449297,1010.0,0.35
Blood Orange,3.572811748691684,2.8708246291721804,1.973699903849493,1368.0,0.35
Blood Orange,3.879565515574849,3.059012300588535,2.036151592361149,1155.0,0.35
Mandarin,3.7709474923228212,2.1640556298229496,2.01239124810543,1153.0,0.2
Valencia,3.251730958169619,2.2546040742948747,0.9170217699742771,1098.0,0.25
Valencia,1.513061531099661,2.4148816127820636,2.550912686672594,1070.0,0.25
Blood Orange,3.2685447969634014,2.859041371084624,2.0694810430517134,1100.0,0.35
Mandarin,3.8574864373127378,2.7925654735384615,1.7922208987378982,1081.0,0.2
Blood Orange,3.2406460550257057,3.2424563322740463,1.9233754510237895,1204.0,0.35
Mandarin,3.929715662060014,2.637175425774886,1.7629273838805473,1324.0,0.2
Mandarin,4.21541979713652,2.745452085312334,1.807314994806321,1396.0,0.2
Mandarin,3.3253255233395627,2.3146497290814603,2.006566366180793,1373.0,0.2
Mandarin,3.777793679782418,2.7959266977170305,1.7347663391357966,1128.0,0.2
Blood Orange,3.7057110030102423,2.6992508255729075,2.0280452973053404,1257.0,0.35
Mandarin,3.7156215611201535,2.59301548311272,1.8892500670544239,1100.0,0.2
Valencia,4.628784746149343,2.665138963953406,0.35335424982409624,790.0,0.25
Valencia,2.1396500808721037,2.1777979833715326,0.6133980193790105,1092.0,0.25
Mandarin,4.214287741444782,2.8956362981072337,1.9638264284123927,866.0,0.2
Valencia,3.4680336812955073,2.784834542980536,0.7043608647866719,910.0,0.25
Mandarin,3.5343999100670906,3.0473863378872332,1.6519746777530047,1196.0,0.2
Valencia,4.872328422934731,3.79725019281655,1.2622173681769548,886.0,0.25
Navel,2.445344295624234,2.2215277984619464,1.5500228937950977,853.0,0.3
Navel,2.084919203592426,2.5394033246678105,1.5508410562250325,1094.0,0.3
Blood Orange,3.2773343313915846,2.5860367990084234,1.5075448339731168,1127.0,0.35
Blood Orange,3.4111720013741604,2.8181525799178186,1.864077011957659,1287.0,0.35
Mandarin,3.8147348599957756,2.4029089718260632,1.7075196761210192,1308.0,0.2
Valencia,4.003157183546609,3.1155625562060543,2.4545252863883866,1290.0,0.25
Mandarin,3.727102977587965,2.6549993342697675,1.8949286868140307,1098.0,0.2
Blood Orange,3.329948796380417,2.7898542994635456,1.6672333523781016,966.0,0.35
Valencia,3.013000060591368,3.345052993056524,2.772746226137553,1083.0,0.25
Mandarin,3.6041496855555244,2.9202792350892324,1.6179145114443612,1258.0,0.2
Blood Orange,3.7990758966490494,2.8884561586462794,1.6429586156712315,1197.0,0.35
Mandarin,3.273257992903462,2.2639128480796686,2.0643432332420826,1192.0,0.2
Navel,2.6066790420450703,2.380731852425772,1.6403721872812038,1031.0,0.3
Mandarin,3.722489357024582,3.1658688775567754,1.8485618805142745,1049.0,0.2
Mandarin,3.659670198814568,2.9520730115290745,1.7132973480829514,1159.0,0.2
Navel,2.460662646579904,2.1085383718105515,1.3980129064450708,862.0,0.3
Valencia,3.116849894142666,2.8840566653393536,1.213268702734517,798.0,0.25
Mandarin,4.159568759511876,2.5592867407747013,1.6711141335864736,979.0,0.2
Mandarin,3.9064285839364685,2.297268822075475,1.7787674448238626,1070.0,0.2
Valencia,3.224404794802906,2.909388756656976,2.1246471460503265,1226.0,0.25
Valencia,0.7711409653911203,2.684410400267121,2.5905711409027585,1151.0,0.25
Valencia,2.5708799168424727,2.8787767431992783,0.806475231027477,1078.0,0.25
Blood Orange,3.819168274463981,3.0264123533878813,1.2657896463283551,1081.0,0.35
Blood Orange,3.302089056483399,2.998468585301887,2.23583330007439,1304.0,0.35
Navel,2.807130215320611,2.630070585218544,1.6911206492781536,829.0,0.3
Navel,2.340890168822329,2.5978147606380144,1.2034072284712163,837.0,0.3
Navel,2.340371223949328,2.8662962252537074,1.5733967372179574,1001.0,0.3
Valencia,3.622712084871547,2.791497858610996,1.7448518726748112,1262.0,0.25
Mandarin,3.7009633124519197,3.0688633100731693,2.105862942601611,1354.0,0.2
Valencia,2.2963397917490993,4.460786629083931,1.1519712064439434,975.0,0.25
Mandarin,3.973248431624355,2.240492160601318,1.8413535058320476,993.0,0.2
Mandarin,3.7148957090176093,2.341260852243627,1.7203129373731185,1190.0,0.2
Valencia,2.5835893458097785,4.73411596719455,2.8438899546056318,1157.0,0.25
Mandarin,3.4677026995599873,3.0122188630374866,1.761464016828901,1293.0,0.2
Blood Orange,3.5745364247346822,2.6200931452067318,2.1827211172190073,1044.0,0.35
Mandarin,3.433572521308013,2.5094845231863294,1.6804316616351003,1314.0,0.2
Valencia,3.9363209943808766,2.01352937846371,0.08782922511338676,1102.0,0.25
Blood Orange,3.114492893895587,3.0141973177579042,1.7480464729063385,1152.0,0.35
Navel,1.9757611883203825,1.824382916658584,1.49242775902826,709.0,0.3
Navel,2.209668617418049,2.617871165657006,1.571362143461783,894.0,0.3
Blood Orange,4.061191074658848,3.2295538280410163,1.6049349791324647,1132.0,0.35
Mandarin,4.261890087122148,2.3164030960788784,1.555532307679076,1216.0,0.2
Navel,2.7154150007340188,2.0761506939067234,1.4802190514717968,955.0,0.3
Blood Orange,3.661642876094158,2.6671372683516275,1.7720742526564561,1255.0,0.35
Mandarin,4.276236244294212,2.665574282869668,1.8184972696024178,1391.0,0.2
Blood Orange,3.890778957647774,2.7988271125600077,1.9312074604628968,1265.0,0.35
Mandarin,4.236329994523784,2.894224113784911,1.624699141747098,1420.0,0.2
Mandarin,3.483385807581955,2.766840964998938,1.6781587646307428,934.0,0.2
Blood Orange,3.839731300196947,2.7739001925078166,2.5286747902684996,1240.0,0.35
Blood Orange,4.471318205969125,3.4768460876422083,2.2632429163855505,1312.0,0.35
Mandarin,3.6363902114227167,2.8964919430449783,1.7426867842949707,1089.0,0.2
Valencia,3.662309758787916,2.5919231911806238,3.2865827238196963,1086.0,0.25
Mandarin,3.2892904352317895,2.519766494781652,1.6662477999295806,1025.0,0.2
Valencia,5.511077707267321,1.8477384467049824,3.5651333132708296,1009.0,0.25
Blood Orange,4.519859682986855,2.520913406385407,1.7999101320167348,1275.0,0.35
Mandarin,3.822136940942103,2.8349551995346665,1.7593759156522502,1337.0,0.2
Blood Orange,2.9024295028809974,3.1849606152516294,2.133965189599691,935.0,0.35
Mandarin,3.669265631890253,2.5571346343823036,1.7892797644168057,1211.0,0.2
Valencia,3.452369157788159,1.1879321891336463,2.5874359762822845,995.0,0.25
Blood Orange,3.6538596916320154,2.5275141252961824,1.8413475882167183,1089.0,0.35
